timefrom,timeto
5.6716658629715,5.6716658629715
5.6966496035273595,5.6966496035273595
5.721633344083219,5.721633344083219
5.7466170846390785,5.7466170846390785
5.771600825194938,5.771600825194938
5.796584565750797,5.796584565750797
5.821568306306656,5.821568306306656
5.846552046862516,5.846552046862516
5.871535787418375,5.871535787418375
5.896519527974235,5.896519527974235
5.921503268530094,5.921503268530094
5.946487009085953,5.946487009085953
5.971470749641812,5.971470749641812
5.996454490197671,5.996454490197671
6.021438230753531,6.021438230753531
6.04642197130939,6.04642197130939
6.07140571186525,6.07140571186525
6.096389452421109,6.096389452421109
6.121373192976968,6.121373192976968
6.146356933532827,6.146356933532827
6.171340674088687,6.171340674088687
6.196324414644546,6.196324414644546
6.221308155200405,6.221308155200405
6.246291895756264,6.246291895756264
6.271275636312124,6.271275636312124
6.296259376867983,6.296259376867983
6.321243117423842,6.321243117423842
6.346226857979702,6.346226857979702
6.371210598535561,6.371210598535561
6.39619433909142,6.39619433909142
6.421178079647279,6.421178079647279
6.446161820203139,6.446161820203139
6.471145560758998,6.471145560758998
6.496129301314857,6.496129301314857
6.521113041870717,6.521113041870717
6.546096782426576,6.546096782426576
6.571080522982435,6.571080522982435
6.5960642635382944,6.5960642635382944
6.621048004094154,6.621048004094154
6.6460317446500135,6.6460317446500135
6.6710154852058725,6.6710154852058725
6.6959992257617325,6.6959992257617325
6.7209829663175915,6.7209829663175915
6.745966706873451,6.745966706873451
6.77095044742931,6.77095044742931
6.79593418798517,6.79593418798517
6.820917928541029,6.820917928541029
6.845901669096888,6.845901669096888
6.870885409652748,6.870885409652748
6.895869150208607,6.895869150208607
6.920852890764466,6.920852890764466
6.945836631320326,6.945836631320326
6.970820371876185,6.970820371876185
6.995804112432044,6.995804112432044
7.020787852987903,7.020787852987903
7.045771593543763,7.045771593543763
7.070755334099622,7.070755334099622
7.095739074655481,7.095739074655481
7.120722815211341,7.120722815211341
7.1457065557672,7.1457065557672
7.170690296323059,7.170690296323059
7.195674036878918,7.195674036878918
7.220657777434778,7.220657777434778
7.245641517990637,7.245641517990637
7.270625258546496,7.270625258546496
7.295608999102356,7.295608999102356
7.320592739658215,7.320592739658215
7.345576480214074,7.345576480214074
7.370560220769933,7.370560220769933
7.395543961325793,7.395543961325793
7.420527701881652,7.420527701881652
7.445511442437511,7.445511442437511
7.470495182993371,7.470495182993371
7.49547892354923,7.49547892354923
7.520462664105089,7.520462664105089
7.545446404660948,7.545446404660948
7.570430145216808,7.570430145216808
7.595413885772667,7.595413885772667
7.6203976263285265,7.6203976263285265
7.645381366884386,7.645381366884386
7.6703651074402455,7.6703651074402455
7.6953488479961045,7.6953488479961045
7.720332588551964,7.720332588551964
7.7453163291078235,7.7453163291078235
7.770300069663683,7.770300069663683
7.795283810219542,7.795283810219542
7.820267550775402,7.820267550775402
7.845251291331261,7.845251291331261
7.87023503188712,7.87023503188712
7.895218772442979,7.895218772442979
7.920202512998839,7.920202512998839
7.945186253554698,7.945186253554698
7.970169994110557,7.970169994110557
7.995153734666417,7.995153734666417
8.020137475222276,8.020137475222276
8.045121215778135,8.045121215778135
8.070104956333996,8.070104956333996
8.095088696889853,8.095088696889853
8.120072437445714,8.120072437445714
8.145056178001571,8.145056178001571
8.170039918557432,8.170039918557432
8.195023659113291,8.195023659113291
8.22000739966915,8.22000739966915
8.244991140225011,8.244991140225011
8.269974880780868,8.269974880780868
8.294958621336729,8.294958621336729
8.319942361892586,8.319942361892586
8.344926102448447,8.344926102448447
8.369909843004306,8.369909843004306
8.394893583560165,8.394893583560165
8.419877324116026,8.419877324116026
8.444861064671883,8.444861064671883
8.469844805227744,8.469844805227744
8.494828545783601,8.494828545783601
8.519812286339462,8.519812286339462
8.544796026895321,8.544796026895321
8.56977976745118,8.56977976745118
8.594763508007041,8.594763508007041
8.619747248562899,8.619747248562899
8.64473098911876,8.64473098911876
8.669714729674617,8.669714729674617
8.694698470230477,8.694698470230477
8.719682210786337,8.719682210786337
8.744665951342196,8.744665951342196
8.769649691898056,8.769649691898056
8.794633432453914,8.794633432453914
8.819617173009775,8.819617173009775
8.844600913565632,8.844600913565632
8.869584654121493,8.869584654121493
8.894568394677352,8.894568394677352
8.91955213523321,8.91955213523321
8.944535875789072,8.944535875789072
8.969519616344929,8.969519616344929
8.99450335690079,8.99450335690079
9.019487097456647,9.019487097456647
9.044470838012508,9.044470838012508
9.069454578568367,9.069454578568367
9.094438319124226,9.094438319124226
9.119422059680087,9.119422059680087
9.144405800235944,9.144405800235944
9.169389540791805,9.169389540791805
9.194373281347664,9.194373281347664
9.219357021903523,9.219357021903523
9.244340762459382,9.244340762459382
9.269324503015241,9.269324503015241
9.294308243571102,9.294308243571102
9.31929198412696,9.31929198412696
9.34427572468282,9.34427572468282
9.36925946523868,9.36925946523868
9.394243205794538,9.394243205794538
9.419226946350397,9.419226946350397
9.444210686906256,9.444210686906256
9.469194427462117,9.469194427462117
9.494178168017974,9.494178168017974
9.519161908573835,9.519161908573835
9.544145649129694,9.544145649129694
9.569129389685553,9.569129389685553
9.594113130241412,9.594113130241412
9.619096870797271,9.619096870797271
9.644080611353132,9.644080611353132
9.66906435190899,9.66906435190899
9.69404809246485,9.69404809246485
9.71903183302071,9.71903183302071
9.744015573576569,9.744015573576569
9.768999314132428,9.768999314132428
9.793983054688287,9.793983054688287
9.818966795244148,9.818966795244148
9.843950535800005,9.843950535800005
9.868934276355866,9.868934276355866
9.893918016911725,9.893918016911725
9.918901757467584,9.918901757467584
9.943885498023443,9.943885498023443
9.968869238579302,9.968869238579302
9.993852979135163,9.993852979135163
10.01883671969102,10.01883671969102
10.04382046024688,10.04382046024688
10.06880420080274,10.06880420080274
10.093787941358599,10.093787941358599
10.118771681914458,10.118771681914458
10.143755422470317,10.143755422470317
10.168739163026176,10.168739163026176
10.193722903582037,10.193722903582037
10.218706644137896,10.218706644137896
10.243690384693755,10.243690384693755
10.268674125249614,10.268674125249614
10.293657865805473,10.293657865805473
10.318641606361332,10.318641606361332
10.343625346917191,10.343625346917191
10.368609087473052,10.368609087473052
10.393592828028911,10.393592828028911
10.41857656858477,10.41857656858477
10.44356030914063,10.44356030914063
10.468544049696488,10.468544049696488
10.493527790252347,10.493527790252347
10.518511530808206,10.518511530808206
10.543495271364067,10.543495271364067
10.568479011919926,10.568479011919926
10.593462752475785,10.593462752475785
10.618446493031644,10.618446493031644
10.643430233587504,10.643430233587504
10.668413974143363,10.668413974143363
10.693397714699222,10.693397714699222
10.718381455255082,10.718381455255082
10.743365195810942,10.743365195810942
10.7683489363668,10.7683489363668
10.79333267692266,10.79333267692266
10.818316417478519,10.818316417478519
10.843300158034378,10.843300158034378
10.868283898590237,10.868283898590237
10.893267639146098,10.893267639146098
10.918251379701957,10.918251379701957
10.943235120257816,10.943235120257816
10.968218860813675,10.968218860813675
10.993202601369534,10.993202601369534
11.018186341925393,11.018186341925393
11.043170082481252,11.043170082481252
11.068153823037113,11.068153823037113
11.093137563592972,11.093137563592972
11.118121304148831,11.118121304148831
11.14310504470469,11.14310504470469
11.168088785260549,11.168088785260549
11.193072525816408,11.193072525816408
11.218056266372267,11.218056266372267
11.243040006928128,11.243040006928128
11.268023747483987,11.268023747483987
11.293007488039846,11.293007488039846
11.317991228595705,11.317991228595705
11.342974969151564,11.342974969151564
11.367958709707423,11.367958709707423
11.392942450263282,11.392942450263282
11.417926190819143,11.417926190819143
11.442909931375002,11.442909931375002
11.467893671930861,11.467893671930861
11.49287741248672,11.49287741248672
11.51786115304258,11.51786115304258
11.542844893598438,11.542844893598438
11.567828634154298,11.567828634154298
11.592812374710158,11.592812374710158
11.617796115266017,11.617796115266017
11.642779855821876,11.642779855821876
11.667763596377736,11.667763596377736
11.692747336933595,11.692747336933595
11.717731077489454,11.717731077489454
11.742714818045314,11.742714818045314
11.767698558601174,11.767698558601174
11.792682299157033,11.792682299157033
11.817666039712892,11.817666039712892
11.84264978026875,11.84264978026875
11.86763352082461,11.86763352082461
11.892617261380469,11.892617261380469
11.91760100193633,11.91760100193633
11.942584742492189,11.942584742492189
11.967568483048048,11.967568483048048
11.992552223603907,11.992552223603907
12.017535964159766,12.017535964159766
12.042519704715625,12.042519704715625
12.067503445271484,12.067503445271484
12.092487185827345,12.092487185827345
12.117470926383204,12.117470926383204
12.142454666939063,12.142454666939063
12.167438407494922,12.167438407494922
12.192422148050781,12.192422148050781
12.21740588860664,12.21740588860664
12.2423896291625,12.2423896291625
12.26737336971836,12.26737336971836
12.292357110274219,12.292357110274219
12.317340850830078,12.317340850830078
12.342324591385937,12.342324591385937
12.367308331941796,12.367308331941796
12.392292072497655,12.392292072497655
12.417275813053514,12.417275813053514
12.442259553609375,12.442259553609375
12.467243294165234,12.467243294165234
12.492227034721093,12.492227034721093
12.517210775276952,12.517210775276952
12.542194515832811,12.542194515832811
12.56717825638867,12.56717825638867
12.59216199694453,12.59216199694453
12.61714573750039,12.61714573750039
12.64212947805625,12.64212947805625
12.667113218612108,12.667113218612108
12.692096959167968,12.692096959167968
12.717080699723827,12.717080699723827
12.742064440279686,12.742064440279686
12.767048180835545,12.767048180835545
12.792031921391406,12.792031921391406
12.817015661947265,12.817015661947265
12.841999402503124,12.841999402503124
12.866983143058983,12.866983143058983
12.891966883614842,12.891966883614842
12.9169506241707,12.9169506241707
12.94193436472656,12.94193436472656
12.96691810528242,12.96691810528242
12.99190184583828,12.99190184583828
13.016885586394139,13.016885586394139
13.041869326949998,13.041869326949998
13.066853067505857,13.066853067505857
13.091836808061716,13.091836808061716
13.116820548617575,13.116820548617575
13.141804289173436,13.141804289173436
13.166788029729295,13.166788029729295
13.191771770285154,13.191771770285154
13.216755510841013,13.216755510841013
13.241739251396872,13.241739251396872
13.266722991952731,13.266722991952731
13.29170673250859,13.29170673250859
13.316690473064451,13.316690473064451
13.34167421362031,13.34167421362031
13.36665795417617,13.36665795417617
13.391641694732028,13.391641694732028
13.416625435287887,13.416625435287887
13.441609175843746,13.441609175843746
13.466592916399605,13.466592916399605
13.491576656955466,13.491576656955466
13.516560397511325,13.516560397511325
13.541544138067184,13.541544138067184
13.566527878623043,13.566527878623043
13.591511619178902,13.591511619178902
13.616495359734762,13.616495359734762
13.64147910029062,13.64147910029062
13.666462840846481,13.666462840846481
13.69144658140234,13.69144658140234
13.7164303219582,13.7164303219582
13.741414062514059,13.741414062514059
13.766397803069918,13.766397803069918
13.791381543625777,13.791381543625777
13.816365284181636,13.816365284181636
13.841349024737497,13.841349024737497
13.866332765293356,13.866332765293356
13.891316505849215,13.891316505849215
13.916300246405074,13.916300246405074
13.941283986960933,13.941283986960933
13.966267727516792,13.966267727516792
13.991251468072653,13.991251468072653
14.016235208628512,14.016235208628512
14.04121894918437,14.04121894918437
14.06620268974023,14.06620268974023
14.091186430296089,14.091186430296089
14.116170170851948,14.116170170851948
14.141153911407807,14.141153911407807
14.166137651963668,14.166137651963668
14.191121392519527,14.191121392519527
14.216105133075386,14.216105133075386
14.241088873631245,14.241088873631245
14.266072614187104,14.266072614187104
14.291056354742963,14.291056354742963
14.316040095298822,14.316040095298822
14.341023835854683,14.341023835854683
14.366007576410542,14.366007576410542
14.390991316966401,14.390991316966401
14.41597505752226,14.41597505752226
14.44095879807812,14.44095879807812
14.465942538633978,14.465942538633978
14.490926279189837,14.490926279189837
14.515910019745698,14.515910019745698
14.540893760301557,14.540893760301557
14.565877500857416,14.565877500857416
14.590861241413275,14.590861241413275
14.615844981969135,14.615844981969135
14.640828722524994,14.640828722524994
14.665812463080853,14.665812463080853
14.690796203636713,14.690796203636713
14.715779944192573,14.715779944192573
14.740763684748432,14.740763684748432
14.76574742530429,14.76574742530429
14.79073116586015,14.79073116586015
14.815714906416009,14.815714906416009
14.840698646971868,14.840698646971868
14.865682387527729,14.865682387527729
14.890666128083588,14.890666128083588
14.915649868639447,14.915649868639447
14.940633609195306,14.940633609195306
14.965617349751165,14.965617349751165
14.990601090307024,14.990601090307024
15.015584830862883,15.015584830862883
15.040568571418744,15.040568571418744
15.065552311974603,15.065552311974603
15.090536052530462,15.090536052530462
15.115519793086321,15.115519793086321
15.14050353364218,15.14050353364218
15.165487274198039,15.165487274198039
15.190471014753898,15.190471014753898
15.215454755309759,15.215454755309759
15.240438495865618,15.240438495865618
15.265422236421477,15.265422236421477
15.290405976977336,15.290405976977336
15.315389717533195,15.315389717533195
15.340373458089054,15.340373458089054
15.365357198644913,15.365357198644913
15.390340939200774,15.390340939200774
15.415324679756633,15.415324679756633
15.440308420312492,15.440308420312492
15.465292160868351,15.465292160868351
15.49027590142421,15.49027590142421
15.51525964198007,15.51525964198007
15.540243382535929,15.540243382535929
15.56522712309179,15.56522712309179
15.590210863647648,15.590210863647648
15.615194604203507,15.615194604203507
15.640178344759367,15.640178344759367
15.665162085315226,15.665162085315226
15.690145825871085,15.690145825871085
15.715129566426944,15.715129566426944
15.740113306982805,15.740113306982805
15.765097047538664,15.765097047538664
15.790080788094523,15.790080788094523
15.815064528650382,15.815064528650382
15.84004826920624,15.84004826920624
15.8650320097621,15.8650320097621
15.890015750317959,15.890015750317959
15.91499949087382,15.91499949087382
15.939983231429679,15.939983231429679
15.964966971985538,15.964966971985538
15.989950712541397,15.989950712541397
16.014934453097254,16.014934453097254
16.039918193653115,16.039918193653115
16.064901934208976,16.064901934208976
16.089885674764837,16.089885674764837
16.114869415320694,16.114869415320694
16.13985315587655,16.13985315587655
16.164836896432412,16.164836896432412
16.189820636988273,16.189820636988273
16.21480437754413,16.21480437754413
16.23978811809999,16.23978811809999
16.26477185865585,16.26477185865585
16.28975559921171,16.28975559921171
16.31473933976757,16.31473933976757
16.339723080323427,16.339723080323427
16.364706820879285,16.364706820879285
16.389690561435145,16.389690561435145
16.414674301991006,16.414674301991006
16.439658042546867,16.439658042546867
16.464641783102724,16.464641783102724
16.48962552365858,16.48962552365858
16.514609264214442,16.514609264214442
16.539593004770303,16.539593004770303
16.56457674532616,16.56457674532616
16.58956048588202,19.541644073528506
16.61454422643788,19.566627814084363
16.63952796699374,19.591611554640224
16.6645117075496,19.616595295196085
16.689495448105458,19.641579035751942
16.714479188661315,19.77453637305846
16.739462929217176,19.79952011361432
16.764446669773037,19.82450385417018
16.789430410328897,19.849487594726043
16.814414150884755,19.8744713352819
16.839397891440612,19.899455075837757
16.864381631996473,19.99227794494259
16.889365372552334,20.01726168549845
16.91434911310819,20.042245426054308
16.93933285366405,20.06722916661017
16.96431659421991,20.092212907166026
16.98930033477577,20.117196647721887
17.01428407533163,22.679388493743783
17.039267815887488,22.70437223429964
17.064251556443345,22.729355974855498
17.089235296999206,22.75433971541136
17.114219037555067,22.77932345596722
17.139202778110928,22.80430719652308
17.164186518666785,22.829290937078937
17.189170259222642,22.854274677634795
17.214153999778503,22.879258418190656
17.239137740334364,22.904242158746516
17.26412148089022,23.011285928133717
17.289105221446082,23.088661322353904
17.31408896200194,23.11364506290976
17.3390727025578,23.138628803465622
17.36405644311366,23.163612544021483
17.38904018366952,23.18859628457734
17.414023924225376,23.213580025133197
17.439007664781236,23.238563765689058
17.463991405337097,23.26354750624492
17.488975145892958,23.28853124680078
17.513958886448815,23.41902501555471
17.538942627004673,23.489991979268797
17.563926367560533,23.51497571982466
17.588910108116394,23.53995946038052
17.61389384867225,23.564943200936376
17.638877589228112,23.589926941492237
17.66386132978397,23.614910682048095
17.68884507033983,23.639894422603955
17.71382881089569,23.664878163159816
17.73881255145155,23.689861903715673
17.763796292007406,23.71484564427153
17.788780032563267,23.73982938482739
17.813763773119128,23.789802116126097
17.83874751367499,23.814785856681958
17.863731254230846,23.839769597237815
17.888714994786703,23.864753337793672
17.913698735342564,23.889737078349533
17.938682475898425,23.914720818905394
17.963666216454282,23.93970455946125
17.988649957010143,23.964688300017112
18.013633697566,23.98967204057297
18.03861743812186,24.01465578112883
18.06360117867772,24.049214754018983
18.08858491923358,24.161864187376462
18.113568659789436,24.18684792793232
18.138552400345297,24.21183166848818
18.163536140901158,24.23681540904404
18.188519881457015,24.2617991495999
18.213503622012876,24.28678289015576
18.238487362568737,24.31176663071162
18.263471103124594,24.336750371267478
18.288454843680455,24.36173411182334
18.313438584236312,24.386717852379196
18.338422324792173,24.411701592935056
18.36340606534803,24.5592113924438
18.38838980590389,24.58419513299966
18.413373546459752,24.60917887355552
18.43835728701561,24.63416261411138
18.46334102757147,24.65914635466724
18.488324768127328,24.684130095223097
18.51330850868319,24.709113835778957
18.538292249239046,24.734097576334815
18.563275989794906,24.759081316890676
18.588259730350767,24.784065057446536
18.613243470906625,24.809048798002394
18.638227211462485,25.009181396806397
18.663210952018343,25.034165137362255
18.688194692574204,25.059148877918116
18.71317843313006,25.084132618473973
18.73816217368592,25.109116359029834
18.763145914241782,25.134100099585694
18.78812965479764,25.15908384014155
18.8131133953535,25.184067580697413
18.838097135909358,25.20905132125327
18.86308087646522,25.23403506180913
18.888064617021076,25.259018802364988
18.913048357576937,25.41799926918883
18.938032098132798,25.44298300974469
18.963015838688655,25.467966750300548
18.987999579244516,25.49295049085641
19.012983319800373,25.517934231412266
19.037967060356234,25.542917971968127
19.06295080091209,25.567901712523984
19.087934541467952,25.592885453079845
19.112918282023813,25.617869193635705
19.13790202257967,25.642852934191563
19.16288576313553,25.667836674747424
19.187869503691388,25.69282041530328
19.21285324424725,25.71780415585914
19.237836984803106,25.742787896415
19.262820725358967,25.76777163697086
19.287804465914828,25.79275537752672
19.312788206470685,25.817739118082578
19.337771947026546,25.84272285863844
19.362755687582403,25.867706599194296
19.387739428138264,25.892690339750157
19.41272316869412,25.917674080306014
19.437706909249982,25.942657820861875
19.462690649805843,25.967641561417736
19.4876743903617,25.992625301973593
19.51265813091756,26.017609042529454
19.53764187147342,26.44259278308531
19.56262561202928,26.46757652364117
19.587609352585137,26.492560264197028
19.612593093140998,26.51754400475289
19.63757683369686,26.54252774530875
19.662560574252716,26.567511485864607
19.687544314808576,26.592495226420468
19.712528055364434,26.617478966976325
19.737511795920295,26.642462707532186
19.762495536476152,26.667446448088043
19.787479277032013,26.692430188643904
19.812463017587874,26.717413929199765
19.83744675814373,26.742397669755622
19.86243049869959,26.767381410311483
19.88741423925545,26.79236515086734
19.91239797981131,26.8173488914232
19.937381720367167,26.84233263197906
19.962365460923028,26.86731637253492
19.98734920147889,26.89230011309078
20.012332942034746,26.917283853646637
20.037316682590607,26.942267594202498
20.062300423146464,26.967251334758355
20.087284163702325,26.992235075314216
20.112267904258182,27.017218815870073
20.137251644814043,27.042202556425934
20.162235385369904,27.067186296981795
20.18721912592576,27.092170037537652
20.212202866481622,27.117153778093513
20.23718660703748,27.14213751864937
20.26217034759334,27.16712125920523
20.287154088149197,27.19210499976109
20.31213782870506,27.21708874031695
20.33712156926092,27.24207248087281
20.362105309816776,27.267056221428668
20.387089050372637,27.29203996198453
20.412072790928494,27.317023702540386
20.437056531484355,27.342007443096247
20.462040272040213,27.366991183652104
20.487024012596073,27.391974924207965
20.512007753151934,27.416958664763825
20.53699149370779,27.441942405319683
20.561975234263652,27.466926145875544
20.58695897481951,27.4919098864314
20.61194271537537,27.51689362698726
20.636926455931228,27.54187736754312
20.66191019648709,27.56686110809898
20.68689393704295,27.59184484865484
20.711877677598807,27.616828589210698
20.736861418154668,27.64181232976656
20.761845158710525,27.666796070322416
20.786828899266386,27.691779810878277
20.811812639822243,27.716763551434134
20.836796380378104,27.741747291989995
20.861780120933965,27.766731032545856
20.886763861489822,27.791714773101713
20.911747602045683,27.816698513657574
20.93673134260154,27.84168225421343
20.9617150831574,27.866665994769292
20.986698823713258,27.89164973532515
21.01168256426912,27.91663347588101
21.03666630482498,27.94161721643687
21.061650045380837,27.96660095699273
21.086633785936698,27.99158469754859
21.111617526492555,28.016568438104446
21.136601267048416,28.041552178660307
21.161585007604273,28.066535919216165
21.186568748160134,28.091519659772025
21.211552488715995,28.116503400327886
21.236536229271852,28.141487140883743
21.261519969827713,28.166470881439604
21.28650371038357,28.19145462199546
21.31148745093943,28.216438362551322
21.336471191495292,28.241422103107183
21.36145493205115,28.26640584366304
21.38643867260701,28.2913895842189
21.411422413162867,28.31637332477476
21.43640615371873,28.34135706533062
21.461389894274586,28.366340805886477
21.486373634830446,28.391324546442338
21.511357375386307,28.4163082869982
21.536341115942164,28.441292027554056
21.561324856498025,28.466275768109917
21.586308597053883,28.491259508665774
21.611292337609743,28.516243249221635
21.6362760781656,28.541226989777492
21.66125981872146,28.566210730333353
21.686243559277322,28.591194470889214
21.71122729983318,28.61617821144507
21.73621104038904,28.64116195200093
21.761194780944898,28.66614569255679
21.78617852150076,28.69112943311265
21.811162262056616,28.716113173668507
21.836146002612477,28.741096914224368
21.861129743168338,28.76608065478023
21.886113483724195,28.791064395336086
21.911097224280056,28.816048135891947
21.936080964835913,28.841031876447804
21.961064705391774,28.866015617003665
21.98604844594763,28.890999357559522
22.011032186503492,28.915983098115383
22.036015927059353,28.940966838671244
22.06099966761521,28.9659505792271
22.08598340817107,28.990934319782962
22.110967148726928,29.01591806033882
22.13595088928279,29.04090180089468
22.160934629838646,29.065885541450537
22.185918370394507,29.0908692820064
22.210902110950368,29.11585302256226
22.235885851506225,29.140836763118116
22.260869592062086,29.165820503673977
22.285853332617943,29.190804244229835
22.310837073173804,29.215787984785695
22.33582081372966,29.240771725341553
22.360804554285522,29.265755465897414
22.385788294841383,29.290739206453274
22.41077203539724,29.31572294700913
22.4357557759531,29.340706687564992
22.46073951650896,29.36569042812085
22.48572325706482,29.39067416867671
22.510706997620677,29.415657909232568
22.535690738176537,29.44064164978843
22.5606744787324,29.46562539034429
22.585658219288256,29.490609130900147
22.610641959844116,29.515592871456008
22.635625700399974,29.540576612011865
22.660609440955835,29.565560352567726
22.685593181511692,29.590544093123583
22.710576922067553,29.615527833679444
22.735560662623413,29.640511574235305
22.76054440317927,29.665495314791162
22.78552814373513,29.690479055347023
22.81051188429099,29.71546279590288
22.83549562484685,29.74044653645874
22.860479365402707,29.765430277014598
22.885463105958568,29.79041401757046
22.91044684651443,29.81539775812632
22.935430587070286,29.840381498682177
22.960414327626147,29.865365239238038
22.985398068182004,29.890348979793895
23.010381808737865,29.915332720349756
23.035365549293722,29.940316460905613
23.060349289849583,29.965300201461474
23.085333030405444,29.990283942017335
23.1103167709613,30.015267682573192
23.135300511517162,30.040251423129053
23.16028425207302,30.06523516368491
23.18526799262888,30.09021890424077
23.210251733184737,30.11520264479663
23.235235473740598,30.14018638535249
23.26021921429646,30.16517012590835
23.285202954852316,30.190153866464208
23.310186695408177,30.21513760702007
23.335170435964034,30.240121347575926
23.360154176519895,30.265105088131786
23.385137917075753,30.290088828687644
23.410121657631613,30.315072569243505
23.435105398187474,30.340056309799365
23.46008913874333,30.365040050355223
23.485072879299192,30.390023790911084
23.51005661985505,30.41500753146694
23.53504036041091,30.4399912720228
23.560024100966768,30.46497501257866
23.58500784152263,30.48995875313452
23.60999158207849,30.51494249369038
23.634975322634347,30.539926234246238
23.659959063190207,30.5649099748021
23.684942803746065,30.589893715357956
23.709926544301926,30.614877455913817
23.734910284857783,30.639861196469674
23.759894025413644,30.664844937025535
